,twitterHandle,sentiment
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,pos
0,govraimondo,neg
0,govraimondo,neg
0,govraimondo,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,neg
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,henrymcmaster,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,neg
0,kristinoem,neg
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,kristinoem,pos
0,billleetn,pos
